ACCESSION_NUMBER	ISSUER_NAME	BALANCE	CURRENCY_VALUE	PERCENTAGE	INVESTMENT_COUNTRY	ISSUER_LEI
0001193125-26-029054	L49X-5B26.AF	66.0	66.88	4.2687e-06	US	
0001193125-26-029054	RHHG-ZNU7.AF	256.0	261.61	1.66975e-05	US	
0001193125-26-029054	XHJF-J02Q.AF	53.0	53.53	3.4166e-06	US	
0001193125-26-029054	JFJC-77NJ.AF	33.0	33.05	2.1095e-06	US	
0001193125-26-029054	EH8J-HBL4.AF	38.0	37.31	2.3813e-06	US	
0001193125-26-029054	UTSJ-H5FZ.AF	176.0	14.09	8.993e-07	US	
0001193125-26-029054	6KT2-65R1.AF	242.0	19.36	1.2357e-06	US	
0001193125-26-029054	LBF8-PWSD.AF	76.0	77.25	4.9306e-06	US	
0001193125-26-029054	S5AA-8T4I.AF	55.0	55.55	3.5455e-06	US	
0001193125-26-029054	EUQW-CBG2.AF	46.0	46.0	2.936e-06	US	
0001193125-26-029054	CNXT-SHF2.AF	212.0	217.55	1.38854e-05	US	
0001193125-26-029054	UUI6-82EF.AF	133.0	10.6	6.766e-07	US	
0001193125-26-029054	2JHQ-FQZY.AF	88.0	7.0	4.468e-07	US	
0001193125-26-029054	GR96-8KTQ.AF	56.0	4.45	2.84e-07	US	
0001193125-26-029054	2CUU-E0MP.AF	67.0	66.41	4.2387e-06	US	
0001193125-26-029054	ZLRT-UW1P.AF	120.0	12.74	8.131e-07	US	
0001193125-26-029054	UDDU-BJ8M.AF	183.0	184.19	1.17561e-05	US	
0001193125-26-029054	WC9V-9UN6.AF	151.0	150.94	9.6339e-06	US	
0001193125-26-029054	X2ZQ-VYXI.AF	67.0	5.38	3.434e-07	US	
0001193125-26-029054	CNJZ-0ENS.AF	141.0	19.17	1.2235e-06	US	
0001193125-26-029054	KZWN-T3U4.AF	137.0	10.96	6.995e-07	US	
0001193125-26-029054	TAJC-WASC.AF	17.0	16.7	1.0659e-06	US	
0001193125-26-029054	QSMH-5P0D.AF	71.0	35.22	2.248e-06	US	
0001193125-26-029054	84B5-I78N.AF	1552.0	1607.28	0.0001025863	US	
0001193125-26-029054	OWDE-Q3SM.AF	1948.0	2049.58	0.0001308166	US	
0001193125-26-029054	WYY0-KD22.AF	198.0	199.1	1.27078e-05	US	
0001193125-26-029054	4K4R-ZDKA.AF	112.0	114.27	7.2934e-06	US	
0001193125-26-029054	YQ8V-K087.AF	704.0	56.29	3.5928e-06	US	
0001193125-26-029054	T0WQ-QVIC.AF	290.0	23.2	1.4808e-06	US	
0001193125-26-029054	Q8E3-1QFF.AF	312.0	319.72	2.04065e-05	US	
0001193125-26-029054	U4RB-NQG9.AF	677.0	54.19	3.4587e-06	US	
0001193125-26-029054	ND7U-LSPX.AF	138.0	141.0	8.9995e-06	US	
0001193125-26-029054	YT3V-JEPI.AF	160.0	12.83	8.189e-07	US	
0001193125-26-029054	5GBW-A7NG.AF	186.0	185.16	1.1818e-05	US	
0001193125-26-029054	KN2T-81RI.AF	558.0	44.67	2.8511e-06	US	
0001193125-26-029054	HSIK-Y9LR.AF	481.0	513.4	3.27683e-05	US	
0001193125-26-029054	A592-K3VT.AF	173.0	176.68	1.12768e-05	US	
0001193125-26-029054	8BJ0-U7HB.AF	391.0	398.2	2.54155e-05	US	
0001193125-26-029054	I9VP-T6L7.AF	20.0	1.64	1.047e-07	US	
0001193125-26-029054	NSGQ-T5MY.AF	292.0	23.36	1.491e-06	US	
0001193125-26-029054	NSWO-VN3O.AF	35.0	2.83	1.806e-07	US	
0001193125-26-029054	SSIP-Z1Z1.AF	352.0	28.14	1.7961e-06	US	
0001193125-26-029054	P4RE-7IF9.AF	34.0	2.72	1.736e-07	US	
0001193125-26-029054	VTT0-ZMNY.AF	55.0	56.75	3.6221e-06	US	
0001193125-26-029054	NZT4-O1UU.AF	621.0	49.66	3.1696e-06	US	
0001193125-26-029054	O93N-G0FJ.AF	226.0	235.84	1.50527e-05	US	
0001193125-26-029054	FOTI-FILN.AF	24.0	24.58	1.5688e-06	US	
0001193125-26-029054	Y3TG-P498.AF	145.0	11.56	7.378e-07	US	
0001193125-26-029054	6WNV-O287.AF	121.0	9.71	6.198e-07	US	
0001193125-26-029054	OWN7-K1HM.AF	29.0	29.47	1.881e-06	US	
0001193125-26-029054	WSQE-60S6.AF	41.0	40.77	2.6022e-06	US	
0001193125-26-029054	TONF-IYVO.AF	442.0	440.85	2.81377e-05	US	
0001193125-26-029054	F3KJ-OZEQ.AF	98.0	99.83	6.3718e-06	US	
0001193125-26-029054	E52H-54MX.AF	124.0	123.16	7.8608e-06	US	
0001193125-26-029054	N3G5-6YNL.AF	225.0	231.01	1.47445e-05	US	
0001193125-26-029054	CGH9-EFB1.AF	91.0	20.36	1.2995e-06	US	
0001193125-26-029054	9B7K-SHLJ.AF	83.0	83.84	5.3512e-06	US	
0001193125-26-029054	8BP6-H5HP.AF	168.0	13.47	8.597e-07	US	
0001193125-26-029054	T769-5AS2.AF	95.0	7.57	4.832e-07	US	
0001193125-26-029054	FUS0-A0SH.AF	14.0	13.72	8.757e-07	US	
0001193125-26-029054	7XYQ-DCV9.AF	711.0	731.55	4.66919e-05	US	
0001193125-26-029054	ADJV-69PF.AF	53.0	4.22	2.693e-07	US	
0001193125-26-029054	1NCN-GU2K.AF	46.0	46.31	2.9558e-06	US	
0001193125-26-029054	YX6V-TEI7.AF	36.0	2.85	1.819e-07	US	
0001193125-26-029054	23BQ-KTC6.AF	256.0	259.56	1.65667e-05	US	
0001193125-26-029054	6A21-LDJO.AF	548.0	43.82	2.7969e-06	US	
0001193125-26-029054	RDNA-1OZ3.AF	1636.0	130.87	8.3529e-06	US	
0001193125-26-029054	W1IR-Y9KY.AF	56.0	56.94	3.6343e-06	US	
0001193125-26-029054	77CB-QTWI.AF	148.0	11.83	7.551e-07	US	
0001193125-26-029054	2XOR-R2S6.AF	31.0	2.45	1.564e-07	US	
0001193125-26-029054	NVWL-G4MW.AF	136.0	10.84	6.919e-07	US	
0001193125-26-029054	2B87-R9WW.AF	107.0	33.67	2.149e-06	US	
0001193125-26-029054	V0YY-DBXF.AF	91.0	90.25	5.7603e-06	US	
0001193125-26-029054	6FV8-IGI3.AF	91.0	7.28	4.647e-07	US	
0001193125-26-029054	6XEJ-FZ9Z.AF	445.0	35.56	2.2697e-06	US	
0001193125-26-029054	I6R6-EVPR.AF	127.0	128.69	8.2138e-06	US	
0001193125-26-029054	WOKF-XDGG.AF	41.0	40.82	2.6054e-06	US	
0001193125-26-029054	2GM7-Y5F5.AF	39.0	3.16	2.017e-07	US	
0001193125-26-029054	PJI3-F0NJ.AF	84.0	84.78	5.4112e-06	US	
0001193125-26-029054	8YI5-NJ2A.AF	197.0	201.27	1.28463e-05	US	
0001193125-26-029054	XZOH-RQZT.AF	105.0	105.89	6.7585e-06	US	
0001193125-26-029054	VX1V-AKFO.AF	63.0	5.03	3.21e-07	US	
0001193125-26-029054	IRSQ-8IJH.AF	338.0	27.08	1.7284e-06	US	
0001193125-26-029054	LX4Y-VBP1.AF	89.0	89.27	5.6978e-06	US	
0001193125-26-029054	G8OI-5UQ2.AF	115.0	9.16	5.846e-07	US	
0001193125-26-029054	MRG5-2AEX.AF	48.0	3.88	2.476e-07	US	
0001193125-26-029054	ACKN-PY12.AF	50.0	4.01	2.559e-07	US	
0001193125-26-029054	ICX6-7WTE.AF	141.0	11.26	7.187e-07	US	
0001193125-26-029054	1TN3-EPSS.AF	2000.0	160.0	1.02122e-05	US	
0001193125-26-029054	G1V6-V5TL.AF	20.0	20.05	1.2797e-06	US	
0001193125-26-029054	VW1K-AMKM.AF	187.0	114.81	7.3279e-06	US	
0001193125-26-029054	CM82-E4MF.AF	270.0	21.58	1.3774e-06	US	
0001193125-26-029054	QIVW-3K24.AF	12.0	11.59	7.397e-07	US	
0001193125-26-029054	S2B5-RKNR.AF	47.0	3.74	2.387e-07	US	
0001193125-26-029054	N9WR-4QAH.AF	610.0	48.79	3.1141e-06	US	
0001193125-26-029054	22U2-L7MA.AF	17.0	17.04	1.0876e-06	US	
0001193125-26-029054	RCZ1-EFIL.AF	830.0	66.42	4.2393e-06	US	
0001193125-26-029054	FB2W-VY8D.AF	173.0	173.12	1.10496e-05	US	
0001193125-26-029054	69MP-YTGF.AF	22.0	1.78	1.136e-07	US	
0001193125-26-029054	VWW6-IHHW.AF	114.0	9.14	5.834e-07	US	
0001193125-26-029054	2LAN-GM57.AF	94.0	94.59	6.0373e-06	US	
0001193125-26-029054	RY72-9LWK.AF	90.0	90.27	5.7616e-06	US	
0001193125-26-029054	CX3V-6JKI.AF	16.0	16.07	1.0257e-06	US	
0001193125-26-029054	9780-45NV.AF	907.0	909.08	5.8023e-05	US	
0001193125-26-029054	88MI-QR5E.AF	30.0	30.43	1.9422e-06	US	
0001193125-26-029054	A5IX-654E.AF	84.0	6.73	4.295e-07	US	
0001193125-26-029054	0U57-A75W.AF	74.0	1.42	9.06e-08	US	
0001193125-26-029054	APVW-0J6Q.AF	66.0	66.47	4.2425e-06	US	
0001193125-26-029054	6UMN-U159.AF	204.0	16.35	1.0436e-06	US	
0001193125-26-029054	OQ99-IZTA.AF	104.0	8.34	5.323e-07	US	
0001193125-26-029054	62SD-IMNG.AF	475.0	38.0	2.4254e-06	US	
0001193125-26-029054	3AYO-S9MA.AF	68.0	67.79	4.3268e-06	US	
0001193125-26-029054	SAQ8-7I5G.AF	914.0	73.08	4.6644e-06	US	
0001193125-26-029054	OC4F-KDUF.AF	140.0	142.93	9.1227e-06	US	
0001193125-26-029054	ZMCR-9Z26.AF	89.0	7.1	4.532e-07	US	
0001193125-26-029054	PUZN-ECEM.AF	58.0	57.91	3.6962e-06	US	
0001193125-26-029054	HMKJ-6EY8.AF	60.0	4.81	3.07e-07	US	
0001193125-26-029054	ANUM-91OG.AF	210.0	16.8	1.0723e-06	US	
0001193125-26-029054	HYZQ-CLAP.AF	211.0	216.38	1.38107e-05	US	
0001193125-26-029054	NJHC-JLWS.AF	34.0	2.69	1.717e-07	US	
0001193125-26-029054	VGGI-RE3L.AF	17.0	1.35	8.62e-08	US	
0001193125-26-029054	XOI5-M6QK.AF	79.0	79.22	5.0563e-06	US	
0001193125-26-029054	0603-X77B.AF	520.0	532.02	3.39567e-05	US	
0001193125-26-029054	VGSN-PMPX.AF	415.0	33.17	2.1171e-06	US	
0001193125-26-029054	1LG4-PGIW.AF	78.0	79.37	5.0659e-06	US	
0001193125-26-029054	CG4I-PJTQ.AF	222.0	17.73	1.1316e-06	US	
0001193125-26-029054	2B18-854K.AF	145.0	11.62	7.417e-07	US	
0001193125-26-029054	JO4H-7NYO.AF	100.0	8.04	5.132e-07	US	
0001193125-26-029054	3L9S-1XOK.AF	74.0	76.53	4.8846e-06	US	
0001193125-26-029054	NBJA-K8BP.AF	162.0	12.99	8.291e-07	US	
0001193125-26-029054	355C-S6H6.AF	733.0	745.75	4.75983e-05	US	
0001193125-26-029054	501L-2BNK.AF	53.0	52.36	3.3419e-06	US	
0001193125-26-029054	T7AA-D5GO.AF	86.0	87.27	5.5701e-06	US	
0001193125-26-029054	T4HY-EG59.AF	40.0	40.12	2.5607e-06	US	
0001193125-26-029054	SR1P-YG85.AF	9.0	9.55	6.095e-07	US	
0001193125-26-029054	2HIX-9GY9.AF	76.0	6.08	3.881e-07	US	
0001193125-26-029054	CX0A-OC3G.AF	81.0	6.49	4.142e-07	US	
0001193125-26-029054	0BZD-2LCZ.AF	118.0	116.69	7.4479e-06	US	
0001193125-26-029054	EUQ9-RFIC.AF	14.0	1.15	7.34e-08	US	
0001193125-26-029054	W8HQ-8NFM.AF	92.0	91.96	5.8694e-06	US	
0001193125-26-029054	YBY4-4FVC.AF	40.0	40.88	2.6092e-06	US	
0001193125-26-029054	Y79C-OQQR.AF	59.0	60.54	3.864e-06	US	
0001193125-26-029054	SUQO-NJO6.AF	311.0	24.91	1.5899e-06	US	
0001193125-26-029054	7HFZ-WV80.AF	193.0	15.46	9.868e-07	US	
0001193125-26-029054	HRY1-87V3.AF	22.0	22.0	1.4042e-06	US	
0001193125-26-029054	CLPG-59UZ.AF	340.0	345.23	2.20347e-05	US	
0001193125-26-029054	PU7R-N9LC.AF	57.0	57.8	3.6891e-06	US	
0001193125-26-029054	L2T4-IIPD.AF	31.0	31.57	2.015e-06	US	
0001193125-26-029054	8TZV-0JPY.AF	2353.0	2399.02	0.00015312	US	
0001193125-26-029054	FAQM-AKZU.AF	114.0	9.1	5.808e-07	US	
0001193125-26-029054	5E8Y-YWQN.AF	260.0	20.83	1.3295e-06	US	
0001193125-26-029054	1QOB-PWXM.AF	34.0	33.92	2.165e-06	US	
0001193125-26-029054	OFNI-W12K.AF	70.0	69.55	4.4391e-06	US	
0001193125-26-029054	PKOS-MKXO.AF	211.0	16.86	1.0761e-06	US	
0001193125-26-029054	IM9A-995I.AF	132.0	10.54	6.727e-07	US	
0001193125-26-029054	7VHX-XJYV.AF	720.0	731.79	4.67073e-05	US	
0001193125-26-029054	CB2N-YV09.AF	56.0	56.61	3.6132e-06	US	
0001193125-26-029054	5NCJ-EXAD.AF	50.0	4.0	2.553e-07	US	
0001193125-26-029054	LRMH-KJAE.AF	52.0	52.04	3.3215e-06	US	
0001193125-26-029054	H02S-SNKM.AF	720.0	57.61	3.677e-06	US	
0001193125-26-029054	DYME-8FB8.AF	236.0	18.86	1.2038e-06	US	
0001193125-26-029054	M1AX-6V4E.AF	156.0	157.05	1.00239e-05	US	
0001193125-26-029054	J4Z7-LB30.AF	54.0	52.94	3.379e-06	US	
0001193125-26-029054	KQ0M-75PU.AF	41.0	40.21	2.5664e-06	US	
0001193125-26-029054	XLNZ-JUT4.AF	105.0	107.61	6.8683e-06	US	
0001193125-26-029054	GLI2-G8H6.AF	80.0	6.41	4.091e-07	US	
0001193125-26-029054	TD0B-NM9U.AF	31.0	31.24	1.9939e-06	US	
0001193125-26-029054	OYGG-75JT.AF	1190.0	1204.42	7.68734e-05	US	
0001193125-26-029054	3LRK-PDVU.AF	289.0	286.42	1.82811e-05	US	
0001193125-26-029054	DRJR-WFWB.AF	66.0	5.27	3.364e-07	US	
0001193125-26-029054	BO90-4RXH.AF	308.0	24.62	1.5714e-06	US	
0001193125-26-029054	3K6C-5P67.AF	116.0	116.57	7.4402e-06	US	
0001193125-26-029054	45ZH-VYK4.AF	65.0	5.2	3.319e-07	US	
0001193125-26-029054	B90X-9GB9.AF	64.0	64.81	4.1366e-06	US	
0001193125-26-029054	YDMI-7GXI.AF	13.0	12.84	8.195e-07	US	
0001193125-26-029054	O6IO-R8A6.AF	165.0	13.24	8.451e-07	US	
0001193125-26-029054	AMGO-ZSNM.AF	67.0	67.01	4.277e-06	US	
0001193125-26-029054	K92E-PLEH.AF	234.0	239.46	1.52838e-05	US	
0001193125-26-029054	1QDV-IZGA.AF	136.0	10.89	6.951e-07	US	
0001193125-26-029054	16TD-YMB9.AF	27.0	27.3	1.7425e-06	US	
0001193125-26-029054	M7NB-OQD8.AF	793.0	803.43	5.12798e-05	US	
0001193125-26-029054	RT0D-B4FR.AF	260.0	262.72	1.67684e-05	US	
0001193125-26-029054	5HGG-QA2C.AF	193.0	197.01	1.25744e-05	US	
0001193125-26-029054	DS1D-AIL7.AF	1594.0	127.49	8.1372e-06	US	
0001193125-26-029054	EXIT-CNHT.AF	135.0	135.6	8.6548e-06	US	
0001193125-26-029054	T348-P7JH.AF	136.0	134.78	8.6025e-06	US	
0001193125-26-029054	UWJA-T2DV.AF	1302.0	104.13	6.6462e-06	US	
0001193125-26-029054	6048-1ZR8.AF	694.0	55.52	3.5436e-06	US	
0001193125-26-029054	VWCN-MY1D.AF	182.0	14.55	9.287e-07	US	
0001193125-26-029054	H8GG-CIK4.AF	44.0	44.86	2.8632e-06	US	
0001193125-26-029054	B8DH-LRLD.AF	249.0	19.94	1.2727e-06	US	
0001193125-26-029054	UXUA-TT1O.AF	76.0	76.82	4.9031e-06	US	
0001193125-26-029054	A9J3-NZYD.AF	451.0	463.71	2.95968e-05	US	
0001193125-26-029054	8YR3-J7MC.AF	97.0	97.15	6.2007e-06	US	
0001193125-26-029054	KV04-QWN6.AF	84.0	85.75	5.4731e-06	US	
0001193125-26-029054	X7JQ-Y493.AF	164.0	13.1	8.361e-07	US	
0001193125-26-029054	64UG-HQYL.AF	29.0	29.09	1.8567e-06	US	
0001193125-26-029054	KHAG-YJ9V.AF	120.0	119.82	7.6476e-06	US	
0001193125-26-029054	6NF1-G1MW.AF	58.0	58.13	3.7102e-06	US	
0001193125-26-029054	QULZ-V5JD.AF	565.0	572.89	3.65653e-05	US	
0001193125-26-029054	MTZ1-L08B.AF	43.0	3.44	2.196e-07	US	
0001193125-26-029054	MT0P-CCOR.AF	111.0	110.43	7.0483e-06	US	
0001193125-26-029054	0A6G-IURQ.AF	1092.0	1137.84	7.26238e-05	US	
0001193125-26-029054	M452-KL3Y.AF	48.0	3.84	2.451e-07	US	
0001193125-26-029054	6I4C-YF81.AF	159.0	12.69	8.1e-07	US	
0001193125-26-029054	URIY-87QH.AF	1406.0	112.48	7.1792e-06	US	
0001193125-26-029054	NII3-XBVL.AF	32.0	32.21	2.0558e-06	US	
0001193125-26-029054	3T71-PYII.AF	1338.0	1402.25	8.95001e-05	US	
0001193125-26-029054	3VDM-10QZ.AF	79.0	6.35	4.053e-07	US	
0001193125-26-029054	BHH0-8FQV.AF	165.0	13.21	8.431e-07	US	
0001193125-26-029054	L77D-ATXK.AF	39.0	38.44	2.4535e-06	US	
0001193125-26-029054	83AQ-ZUDS.AF	133.0	134.77	8.6018e-06	US	
0001193125-26-029054	KDFO-9OU3.AF	158.0	12.67	8.087e-07	US	
0001193125-26-029054	4FFW-CRVD.AF	282.0	280.79	1.79217e-05	US	
0001193125-26-029054	YYOU-X8Q9.AF	93.0	7.45	4.755e-07	US	
0001193125-26-029054	WDO8-76BP.AF	59.0	4.75	3.032e-07	US	
0001193125-26-029054	D698-P1R9.AF	76.0	77.07	4.9191e-06	US	
0001193125-26-029054	WBM2-YZS5.AF	22.0	22.06	1.408e-06	US	
0001193125-26-029054	9HD5-NLP2.AF	1686.0	134.88	8.6089e-06	US	
0001193125-26-029054	JYAK-0U19.AF	33.0	33.41	2.1324e-06	US	
0001193125-26-029054	UQBA-52DV.AF	157.0	12.53	7.997e-07	US	
0001193125-26-029054	GDR5-WZNF.AF	102.0	103.45	6.6028e-06	US	
0001193125-26-029054	3AI2-920I.AF	88.0	7.08	4.519e-07	US	
0001193125-26-029054	V16T-VTC6.AF	162.0	163.14	1.04126e-05	US	
0001193125-26-029054	6CZE-M2QV.AF	205.0	205.44	1.31124e-05	US	
0001193125-26-029054	JWJU-IAZW.AF	112.0	8.96	5.719e-07	US	
0001193125-26-029054	E5M4-MVT9.AF	91.0	94.42	6.0265e-06	US	
0001193125-26-029054	JJXM-XF8H.AF	592.0	597.8	3.81552e-05	US	
0001193125-26-029054	L5QH-EPUT.AF	27.0	27.23	1.738e-06	US	
0001193125-26-029054	RI1W-UZGZ.AF	15.0	15.44	9.855e-07	US	
0001193125-26-029054	HNTC-1A5A.AF	1489.0	1508.94	9.63097e-05	US	
0001193125-26-029054	2XUO-ABXG.AF	396.0	406.2	2.59261e-05	US	
0001193125-26-029054	H6LU-G5PY.AF	118.0	9.43	6.019e-07	US	
0001193125-26-029054	QFDH-LGO8.AF	6.0	6.22	3.97e-07	US	
0001193125-26-029054	NN32-05ZA.AF	449.0	35.88	2.2901e-06	US	
0001193125-26-029054	A3Y3-XM8M.AF	174.0	177.82	1.13495e-05	US	
0001193125-26-029054	KW1L-G3NR.AF	125.0	10.04	6.408e-07	US	
0001193125-26-029054	T9AF-NDUE.AF	1020.0	81.62	5.2095e-06	US	
0001193125-26-029054	2LXR-FSRI.AF	205.0	16.38	1.0455e-06	US	
0001193125-26-029054	I8LB-RDT4.AF	34.0	34.45	2.1988e-06	US	
0001193125-26-029054	1NYV-4TMX.AF	486.0	509.42	3.25143e-05	US	
0001193125-26-029054	TPR0-INOY.AF	1506.0	1512.17	9.65158e-05	US	
0001193125-26-029054	CGZM-MKVU.AF	117.0	119.3	7.6144e-06	US	
0001193125-26-029054	PZXO-DJI2.AF	459.0	36.72	2.3437e-06	US	
0001193125-26-029054	4I51-9F5C.AF	336.0	338.27	2.15904e-05	US	
0001193125-26-029054	75J6-PSDK.AF	153.0	154.91	9.8873e-06	US	
0001193125-26-029054	KJN4-FYVG.AF	118.0	9.42	6.012e-07	US	
0001193125-26-029054	JPA6-WBO7.AF	738.0	59.03	3.7677e-06	US	
0001193125-26-029054	30IQ-Z2CI.AF	102.0	8.2	5.234e-07	US	
0001193125-26-029054	HLXR-9BB7.AF	180.0	183.43	1.17076e-05	US	
0001193125-26-029054	SLZY-LZ5A.AF	34.0	34.52	2.2033e-06	US	
0001193125-26-029054	2C12-DVDR.AF	36.0	36.54	2.3322e-06	US	
0001193125-26-029054	BBFA-9M7X.AF	23.0	1.85	1.181e-07	US	
0001193125-26-029054	RZZS-3HZN.AF	27.0	27.2	1.7361e-06	US	
0001193125-26-029054	GG7J-CZJ7.AF	601.0	635.39	4.05544e-05	US	
0001193125-26-029054	NCUF-HXD0.AF	26.0	4.05	2.585e-07	US	
0001193125-26-029054	RVFS-FRSG.AF	1783.0	1792.07	0.0001143807	US	
0001193125-26-029054	7MJS-YE93.AF	60.0	4.8	3.064e-07	US	
0001193125-26-029054	UKFC-7XMH.AF	177.0	177.47	1.13272e-05	US	
0001193125-26-029054	Z4EJ-HBVC.AF	354.0	28.28	1.805e-06	US	
0001193125-26-029054	R3QG-A0J3.AF	688.0	55.07	3.5149e-06	US	
0001193125-26-029054	6L2M-G5MS.AF	46.0	22.78	1.454e-06	US	
0001193125-26-029054	L7AK-YPUG.AF	947.0	75.73	4.8335e-06	US	
0001193125-26-029054	3Z15-D4S9.AF	199.0	15.93	1.0167e-06	US	
0001193125-26-029054	EH5U-K0CQ.AF	211.0	216.25	1.38024e-05	US	
0001193125-26-029054	0RL7-WV0P.AF	99.0	7.92	5.055e-07	US	
0001193125-26-029054	L74B-QFMP.AF	285.0	287.34	1.83398e-05	US	
0001193125-26-029054	UDAG-6G85.AF	1348.0	1404.55	8.96469e-05	US	
0001193125-26-029054	61HJ-7W76.AF	1135.0	90.79	5.7948e-06	US	
0001193125-26-029054	7I9M-XRCI.AF	507.0	40.53	2.5869e-06	US	
0001193125-26-029054	0U3M-U72H.AF	67.0	67.56	4.3121e-06	US	
0001193125-26-029054	7OJY-CD95.AF	1304.0	1295.93	8.27141e-05	US	
0001193125-26-029054	RKXK-7PHP.AF	58.0	58.26	3.7185e-06	US	
0001193125-26-029054	LBDF-GM2T.AF	74.0	5.92	3.779e-07	US	
0001193125-26-029054	L80I-TJ8O.AF	2772.0	221.75	1.41534e-05	US	
0001193125-26-029054	B4KV-CNPF.AF	815.0	837.22	5.34364e-05	US	
0001193125-26-029054	LN25-D3W4.AF	352.0	87.07	5.5573e-06	US	
0001193125-26-029054	XN97-AHGL.AF	83.0	84.26	5.378e-06	US	
0001193125-26-029054	T00N-10B0.AF	105.0	8.41	5.368e-07	US	
0001193125-26-029054	65ZC-WIQ8.AF	481.0	38.5	2.4573e-06	US	
0001193125-26-029054	BSB3-X2NB.AF	145.0	11.62	7.417e-07	US	
0001193125-26-029054	98HU-PLER.AF	409.0	32.72	2.0884e-06	US	
0001193125-26-029054	H600-NMTP.AF	15.0	14.89	9.504e-07	US	
0001193125-26-029054	SVGX-8V4D.AF	35.0	35.21	2.2473e-06	US	
0001193125-26-029054	MVLO-3X4W.AF	10.0	0.76	4.85e-08	US	
0001193125-26-029054	5J7M-MLRW.AF	65.0	64.25	4.1008e-06	US	
0001193125-26-029054	V72S-ILKL.AF	64.0	5.14	3.281e-07	US	
0001193125-26-029054	MSF7-VDU9.AF	1337.0	106.93	6.8249e-06	US	
0001193125-26-029054	GVTK-1UE4.AF	180.0	164.41	1.04936e-05	US	
0001193125-26-029054	4NI3-7S0E.AF	160.0	16.97	1.0831e-06	US	
0001193125-26-029054	B51C-WXNI.AF	30.0	29.4	1.8765e-06	US	
0001193125-26-029054	P77D-7O99.AF	156.0	12.47	7.959e-07	US	
0001193125-26-029054	05AZ-RKW0.AF	3865.0	3991.06	0.0002547336	US	
0001193125-26-029054	Z03N-1JN5.AF	12.0	12.05	7.691e-07	US	
0001193125-26-029054	JY4W-B5EJ.AF	71.0	5.69	3.632e-07	US	
0001193125-26-029054	PIRN-8SUE.AF	150.0	154.39	9.8541e-06	US	
0001193125-26-029054	DKHY-DA28.AF	475.0	487.83	3.11363e-05	US	
0001193125-26-029054	P1V3-KOC6.AF	56.0	4.48	2.859e-07	US	
0001193125-26-029054	DKX3-CY9S.AF	115.0	116.64	7.4447e-06	US	
0001193125-26-029054	OGUP-VO1F.AF	36.0	35.89	2.2907e-06	US	
0001193125-26-029054	UKMW-FV2F.AF	445.0	35.6	2.2722e-06	US	
0001193125-26-029054	0O6U-BOK5.AF	363.0	372.62	2.37829e-05	US	
0001193125-26-029054	1YLY-E08T.AF	116.0	116.05	7.407e-06	US	
0001193125-26-029054	68NS-YOGL.AF	59.0	59.32	3.7862e-06	US	
0001193125-26-029054	ASXZ-USDX.AF	83.0	6.62	4.225e-07	US	
0001193125-26-029054	4ARG-GIPK.AF	11.0	11.26	7.187e-07	US	
0001193125-26-029054	2JNF-BLIT.AF	99.0	7.94	5.068e-07	US	
0001193125-26-029054	B1Q9-PAJM.AF	22.0	22.01	1.4048e-06	US	
0001193125-26-029054	MO97-80PG.AF	189.0	191.62	1.22303e-05	US	
0001193125-26-029054	98AK-R8YR.AF	309.0	313.53	2.00114e-05	US	
0001193125-26-029054	08GH-GWOE.AF	17.0	17.07	1.0895e-06	US	
0001193125-26-029054	WWPX-1K0E.AF	36.0	16.46	1.0506e-06	US	
0001193125-26-029054	D8IZ-DMZN.AF	153.0	154.89	9.886e-06	US	
0001193125-26-029054	PJ2U-JTDF.AF	33.0	33.43	2.1337e-06	US	
0001193125-26-029054	R7CI-MO35.AF	209.0	213.37	1.36186e-05	US	
0001193125-26-029054	VHD0-6CED.AF	79.0	79.69	5.0863e-06	US	
0001193125-26-029054	PNP7-ASGE.AF	102.0	8.16	5.208e-07	US	
0001193125-26-029054	B5GW-27KK.AF	314.0	25.16	1.6059e-06	US	
0001193125-26-029054	WQ8J-PRX7.AF	203.0	0.0	0.0	US	
0001193125-26-029054	A9D9-7NZ0.AF	10.0	10.31	6.58e-07	US	
0001193125-26-029054	ZO4U-CI1M.AF	27.0	27.04	1.7259e-06	US	
0001193125-26-029054	ERJG-1B38.AF	300.0	24.0	1.5318e-06	US	
0001193125-26-029054	KH11-LFW4.AF	48.0	3.86	2.464e-07	US	
0001193125-26-029054	C9RV-HCEM.AF	91.0	91.8	5.8592e-06	US	
0001193125-26-029054	ODYA-0PWH.AF	63.0	5.04	3.217e-07	US	
0001193125-26-029054	ASAE-C7CL.AF	52.0	51.39	3.28e-06	US	
0001193125-26-029054	2K3Y-XOVX.AF	96.0	96.6	6.1656e-06	US	
0001193125-26-029054	C2IZ-FV01.AF	113.0	113.36	7.2353e-06	US	
0001193125-26-029054	55PE-5VX9.AF	43.0	3.46	2.208e-07	US	
0001193125-26-029054	6OMZ-SJNL.AF	172.0	13.76	8.782e-07	US	
0001193125-26-029054	HURO-2CJO.AF	55.0	4.41	2.815e-07	US	
0001193125-26-029054	VE3J-P57X.AF	107.0	8.54	5.451e-07	US	
0001193125-26-029054	43XK-Z837.AF	328.0	330.09	2.10683e-05	US	
0001193125-26-029054	7VUZ-N3S2.AF	78.0	6.21	3.964e-07	US	
0001193125-26-029054	7MM2-UJP8.AF	178.0	179.32	1.14453e-05	US	
